"forme";"féminin";"féminin_pluriel";"pluriel";"z";"indice";"Id"
"pézize";;;"pézizes";1;0;75919
"pharisaïsme";;;"pharisaïsmes";1;1;75943
"pharisienne";;;"pharisiennes";1;0;75944
"pharisien";;;"pharisiens";1;1;75945
"phase";"";;"phases";1;581;75956
"philosophe";;;"philosophes";1;3;75985
"philosophie";;;"philosophies";1;21;75986
"philosophisme";;;"philosophismes";1;0;75987
"phlegmasie";;;"phlegmasies";1;0;75992
"photosynthèse";;;"photosynthèses";1;0;76045
"phrase";"";;"phrases";1;383;76051
"phraséologie";;;"phraséologies";1;0;76053
"phraseur";;;"phraseurs";1;0;76054
"phraseuse";;;"phraseuses";1;0;76055
"phtiriasis";;;"phtiriasis";1;0;76063
"phtisie";;;"phtisies";1;0;76064
"phtisiologie";;;"phtisiologies";1;0;76065
"phtisiologue";;;"phtisiologues";1;0;76066
"physalie";;;"physalies";1;0;76076
"physalis";;;"physalis";1;0;76077
"physicalisme";;;"physicalismes";1;0;76078
"physicienne";;;"physiciennes";1;0;76079
"physicien";;;"physiciens";1;16;76080
"physicisme";;;"physicismes";1;0;76081
"physiocratie";;;"physiocraties";1;0;76082
"physiognomonie";;;"physiognomonies";1;0;76083
"physiognomoniste";;;"physiognomonistes";1;0;76084
"physiologie";;;"physiologies";1;7;76085
"physiologiste";;;"physiologistes";1;0;76086
"physionomie";;;"physionomies";1;2;76087
"physiopathologie";;;"physiopathologies";1;0;76088
"physiothérapie";;;"physiothérapies";1;1;76089
"piazza";;;"piazzas";1;1;76106
"pièze";;;"pièzes";1;0;76170
"piloselle";;;"piloselles";1;0;76204
"pilosité";;;"pilosités";1;0;76205
"pisé";;;"pisés";1;0;76310
"pityriasis";;;"pityriasis";1;0;76346
"pizza";;;"pizzas";1;1;76352
"pizzeria";;;"pizzerias";1;0;76353
"pizzicati";;;"pizzicato";1;0;76354
"plaisance";;;"plaisances";1;6;76392
"plaisancier";;;"plaisanciers";1;0;76393
"plaisanterie";;;"plaisanteries";1;1;76394
"plaisantin";;;"plaisantins";1;0;76395
"plaisir";;;"plaisirs";1;13;76397
"planèze";;;"planèzes";1;0;76410
"plastisol";;;"plastisols";1;0;76458
"plausibilité";;;"plausibilités";1;0;76477
"plésiosaure";;;"plésiosaures";1;1;76489
"pleurésie";;;"pleurésies";1;11;76495
"plumaison";;;"plumaisons";1;0;76553
"pluviosité";;;"pluviosités";1;0;76578
"podzolisation";;;"podzolisations";1;0;76605
"podzol";;;"podzols";1;0;76606
"poésie";;;"poésies";1;46;76612
"poiseuille";;;"poiseuilles";1;0;76655
"poison";;;"poisons";1;12;76657
"polarisation";;;"polarisations";1;6;76682
"polariseur";;;"polariseurs";1;0;76683
"politisation";;;"politisations";1;2;76718
"pollinisation";;;"pollinisations";1;1;76722
"polymérisation";;;"polymérisations";1;1;76753
"polyploïdisation";;;"polyploïdisations";1;0;76764
"polysémie";;;"polysémies";1;0;76769
"pondaison";;;"pondaisons";1;0;76803
"pontuseau";;;"pontuseaux";1;0;76824
"porchaison";;;"porchaisons";1;0;76842
"porosité";;;"porosités";1;1;76852
"posada";;;"posadas";1;0;76890
"posemètre";;;"posemètres";1;0;76892
"position";;;"positions";1;2771;76897
"positivisme";;;"positivismes";1;0;76898
"positivité";;;"positivités";1;5;76900
"positon";;;"positons";1;0;76901
"posologie";;;"posologies";1;2;76902
"postposition";;;"postpositions";1;0;76927
"désassortiment";;;"désassortiments";1;0;107549
"pouzzolane";;;"pouzzolanes";1;1;77045
"praséodyme";;;"praséodymes";1;0;77056
"préciosité";;;"préciosités";1;3;77087
"précision";;;"précisions";1;79;77092
"préconisateur";;;"préconisateurs";1;0;77098
"préconisation";;;"préconisations";1;0;77099
"préconiseur";;;"préconiseurs";1;0;77100
"prédisposition";;;"prédispositions";1;1;77118
"préposition";;;"prépositions";1;3;77175
"présage";;;"présages";1;3;77181
"préséance";;;"préséances";1;3;77189
"présence";;;"présences";1;239;77191
"présentateur";;;"présentateurs";1;0;77192
"présentation";;;"présentations";1;36;77193
"présentatrice";;;"présentatrices";1;0;77194
"présentoir";;;"présentoirs";1;1;77196
"préservatif";;;"préservatifs";1;0;77197
"préservation";;;"préservations";1;1;77198
"présidence";;;"présidences";1;19;77199
"préside";;;"présides";1;0;77200
"présidente";;;"présidentes";1;27;77201
"présidentialisme";;;"présidentialismes";1;0;77202
"président";;;"présidents";1;213;77203
"présidium";;;"présidiums";1;0;77204
"présomption";;;"présomptions";1;5;77205
"présupposition";;;"présuppositions";1;1;77226
"présure";;;"présures";1;7;77227
"prévisibilité";;;"prévisibilités";1;0;77260
"prévisionniste";;;"prévisionnistes";1;0;77261
"prévision";;;"prévisions";1;34;77262
"priseur";;;"priseurs";1;0;77305
"priseuse";;;"priseuses";1;0;77306
"prison";;;"prisons";1;47;77310
"privatisation";;;"privatisations";1;0;77312
"professionnalisation";;;"professionnalisations";1;7;77363
"profusion";;;"profusions";1;1;77380
"prolétarisation";;;"prolétarisations";1;0;77411
"proposition";;;"propositions";1;5222;77474
"prosaïsme";;;"prosaïsmes";1;0;77490
"prosateur";;;"prosateurs";1;2;77491
"prosecteur";;;"prosecteurs";1;0;77497
"prosectorat";;;"prosectorats";1;0;77498
"prosélyte";;;"prosélytes";1;1;77499
"prosélytisme";;;"prosélytismes";1;5;77500
"prosobranche";;;"prosobranches";1;0;77502
"prosodie";;;"prosodies";1;0;77503
"prosopopée";;;"prosopopées";1;0;77504
"prothésiste";;;"prothésistes";1;0;77546
"protozoaire";;;"protozoaires";1;0;77556
"protrusion";;;"protrusions";1;1;77557
"proviseur";;;"proviseurs";1;3;77577
"provision";;;"provisions";1;110;77578
"provisorat";;;"provisorats";1;0;77579
"psoriasis";;;"psoriasis";1;0;77624
"psychophysicien";;;"psychophysiciens";1;0;77647
"psychophysiologie";;;"psychophysiologies";1;1;77648
"psychophysiologiste";;;"psychophysiologistes";1;0;77649
"psychosociologie";;;"psychosociologies";1;0;77651
"puisage";;;"puisages";1;0;77695
"puisard";;;"puisards";1;0;77696
"puisatier";;;"puisatiers";1;0;77697
"puisette";;;"puisettes";1;0;77698
"pulvérisateur";;;"pulvérisateurs";1;1;77713
"pulvérisation";;;"pulvérisations";1;0;77714
"pulvériseur";;;"pulvériseurs";1;0;77715
"pupazzo";;;"pupazzos";1;0;77726
"pupinisation";;;"pupinisations";1;0;77729
"puseyisme";;;"puseyismes";1;0;77756
"pusillanimité";;;"pusillanimités";1;1;77757
"puzzle";;;"puzzles";1;9;77772
"quadragésime";;;"quadragésimes";1;0;77814
"quartzite";;;"quartzites";1;1;77857
"quasar";;;"quasars";1;4;77859
"quasimodo";;;"quasimodos";1;0;77860
"queusot";;;"queusots";1;0;77898
"quinquagésime";;;"quinquagésimes";1;0;77923
"quinzaine";;;"quinzaines";1;36;77937
"racisme";"";;"racismes";1;32;78006
"radicalisation";;;"radicalisations";1;82;78035
"radiesthésie";;;"radiesthésies";1;0;78040
"radiesthésiste";;;"radiesthésistes";1;0;78041
"radiobalisage";;;"radiobalisages";1;0;78044
"radiodiffusion";;;"radiodiffusions";1;4;78049
"radiosondage";;;"radiosondages";1;0;78066
"radiosonde";;;"radiosondes";1;0;78067
"rafflesia";;;"rafflesias";1;0;78090
"raisiné";;;"raisinés";1;0;78120
"raisin";;;"raisins";1;5;78121
"raison";;;"raisons";1;1518;78125
"rasade";;;"rasades";1;2;78244
"rasage";;;"rasages";1;2;78245
"rasance";;;"rasances";1;0;78246
"raseur";;;"raseurs";1;0;78248
"raseuse";;;"raseuses";1;0;78249
"rasoir";;;"rasoirs";1;6;78252
"rationalisation";;;"rationalisations";1;28;78283
"razzia";;;"razzias";1;1;78332
"réalisateur";;;"réalisateurs";1;20;78342
"réalisation";;;"réalisations";1;74;78343
"réalisatrice";;;"réalisatrices";1;0;78344
"réapprovisionnement";;;"réapprovisionnements";1;0;78352
"réclusionnaire";;;"réclusionnaires";1;0;78431
"réclusion";;;"réclusions";1;0;78432
"recombinaison";;;"recombinaisons";1;0;78445
"recomposition";;;"recompositions";1;3;78450
"récusation";;;"récusations";1;0;78507
"désenchantement";;;"désenchantements";1;1;107611
"rediffusion";;;"rediffusions";1;1;78524
"régionalisation";;;"régionalisations";1;2;78625
"régularisation";;;"régularisations";1;2;78651
"désenclavement";;;"désenclavements";1;0;107615
"religiosité";;;"religiosités";1;0;78714
"remisage";;;"remisages";1;0;78742
"remisier";;;"remisiers";1;0;78744
"désencombrement";;;"désencombrements";1;0;107630
"désendettement";;;"désendettements";1;0;107631
"réorganisateur";;;"réorganisateurs";1;0;78842
"réorganisation";;;"réorganisations";1;9;78843
"réorganisatrice";;;"réorganisatrices";1;0;78844
"reposoir";;;"reposoirs";1;1;78895
"représentation";;;"représentations";1;42;78906
"représentativité";;;"représentativités";1;1;78907
"reprisage";;;"reprisages";1;1;78910
"réquisition";;;"réquisitions";1;1;78931
"réquisit";;;"réquisits";1;0;78932
"réquisitoire";;;"réquisitoires";1;2;78933
"rescision";;;"rescisions";1;0;78937
"réseau";;;"réseaux";1;81;78942
"résection";;;"résections";1;0;78943
"réséda";;;"résédas";1;0;78944
"réserpine";;;"réserpines";1;1;78945
"réservation";;;"réservations";1;2;78947
"réserve";;;"réserves";1;81;78948
"réservoir";;;"réservoirs";1;12;78949
"résidence";;;"résidences";1;15;78952
"résidu";;;"résidus";1;11;78955
"résignataire";;;"résignataires";1;0;78956
"résignation";;;"résignations";1;6;78957
"résiliation";;;"résiliations";1;0;78960
"résilience";;;"résiliences";1;0;78961
"résille";;;"résilles";1;2;78962
"résine";;;"résines";1;32;78963
"résipiscence";;;"résipiscences";1;0;78966
"résistance";;;"résistances";1;72;78967
"résolution";;;"résolutions";1;30;78968
"résonance";;;"résonances";1;11;78970
"résorcine";;;"résorcines";1;1;78971
"résorption";;;"résorptions";1;4;78972
"resucée";;;"resucées";1;0;79010
"résultat";;;"résultats";1;258;79012
"résurgence";;;"résurgences";1;0;79014
"résurrection";;;"résurrections";1;11;79015
"désengagement";;;"désengagements";1;0;107667
"rétroviseur";;;"rétroviseurs";1;1;79078
"revalorisation";;;"revalorisations";1;1;79084
"réviseur";;;"réviseurs";1;1;79120
"révisionnisme";;;"révisionnismes";1;1;79121
"révision";;;"révisions";1;27;79123
"revitalisation";;;"revitalisations";1;0;79124
"rezzou";;;"rezzous";1;7;79142
"rhésus";;;"rhésus";1;0;79154
"rhizome";;;"rhizomes";1;1;79169
"rhizostome";;;"rhizostomes";1;0;79171
"risette";;;"risettes";1;0;79283
"risorius";;;"risorius";1;0;79285
"risotto";;;"risottos";1;0;79286
"ritualisation";;;"ritualisations";1;0;79293
"riziculture";;;"rizicultures";1;0;79316
"rizière";;;"rizières";1;9;79317
"robotisation";;;"robotisations";1;0;79330
"romanisation";;;"romanisations";1;0;79385
"rosace";;;"rosaces";1;4;79430
"rosage";;;"rosages";1;0;79431
"rosaire";;;"rosaires";1;2;79432
"rosalbin";;;"rosalbins";1;0;79433
"rosalie";;;"rosalies";1;0;79434
"rosaniline";;;"rosanilines";1;0;79435
"roseau";;;"roseaux";1;1;79437
"roselet";;;"roselets";1;0;79439
"roséole";;;"roséoles";1;0;79443
"roseraie";;;"roseraies";1;3;79444
"rosette";;;"rosettes";1;2;79445
"rosière";;;"rosières";1;1;79448
"rosiériste";;;"rosiéristes";1;0;79449
"rosier";;;"rosiers";1;7;79450
"rugosité";;;"rugosités";1;0;79612
"sacralisation";;;"sacralisations";1;0;79710
"sadomasochisme";;;"sadomasochismes";1;0;79732
"saisine";;;"saisines";1;207;79766
"saison";;;"saisons";1;10;79769
"salaison";;;"salaisons";1;1;79779
"salicoside";;;"salicosides";1;0;79801
"salpêtrisation";;;"salpêtrisations";1;0;79844
"satellisation";;;"satellisations";1;0;79968
"satyriasis";;;"satyriasis";1;0;79989
"schématisation";;;"schématisations";1;0;80109
"scherzo";;;"scherzo";1;0;80113
"schistosité";;;"schistosités";1;0;80117
"schizophrénie";;;"schizophrénies";1;5;80118
"schizothymie";;;"schizothymies";1;0;80119
"schnauzer";;;"schnauzers";1;0;80127
"scolarisation";;;"scolarisations";1;14;80164
"scotomisation";;;"scotomisations";1;0;80190
"scramasaxe";;;"scramasaxes";1;0;80196
"sectorisation";;;"sectorisations";1;0;80263
"sécularisation";;;"sécularisations";1;2;80264
"sédentarisation";;;"sédentarisations";1;0;80268
"seiziémisme";;;"seiziémismes";1;0;80301
"sémasiologie";;;"sémasiologies";1;0;80329
"sensibilisation";;;"sensibilisations";1;71;80372
"septembriseur";;;"septembriseurs";1;0;80403
"septuagésime";;;"septuagésimes";1;1;80416
"sérosité";;;"sérosités";1;0;80461
"sésame";;;"sésames";1;0;80502
"sexagésime";;;"sexagésimes";1;0;80517
"sexualisation";;;"sexualisations";1;0;80527
"shamisen";;;"shamisens";1;0;80534
"siglaison";;;"siglaisons";1;0;80591
"signalisation";;;"signalisations";1;5;80597
"silésienne";;;"silésiennes";1;0;80610
"similisage";;;"similisages";1;0;80638
"sinisation";;;"sinisations";1;0;80666
"sinuosité";;;"sinuosités";1;1;80672
"sinusite";;;"sinusites";1;0;80673
"sinusoïde";;;"sinusoïdes";1;0;80675
"sisal";;;"sisals";1;0;80693
"sizain";;;"sizains";1;0;80708
"sizerin";;;"sizerins";1;0;80709
"socialisation";;;"socialisations";1;2;80758
"solarisation";;;"solarisations";1;0;80796
"solennisation";;;"solennisations";1;0;80805
"solmisation";;;"solmisations";1;0;80838
"solubilisation";;;"solubilisations";1;0;80842
"somatisation";;;"somatisations";1;0;80852
"somptuosité";;;"somptuosités";1;1;80868
"sonorisation";;;"sonorisations";1;3;80884
"sosie";;;"sosies";1;1;80915
"sottisier";;;"sottisiers";1;0;80923
"soubresaut";;;"soubresauts";1;3;80926
"sournoiserie";;;"sournoiseries";1;1;81014
"soviétisation";;;"soviétisations";1;0;81036
"sovkhoze";;;"sovkhozes";1;0;81038
"spatialisation";;;"spatialisations";1;0;81061
"spécialisation";;;"spécialisations";1;16;81066
"spermatozoïde";;;"spermatozoïdes";1;5;81094
"spinozisme";;;"spinozismes";1;0;81108
"spiritualisation";;;"spiritualisations";1;0;81121
"spongiosité";;;"spongiosités";1;0;81147
"spumosité";;;"spumosités";1;0;81170
"stabilisation";;;"stabilisations";1;61;81189
"standardisation";;;"standardisations";1;9;81211
"stérilisateur";;;"stérilisateurs";1;0;81288
"stérilisation";;;"stérilisations";1;0;81289
"stigmatisation";;;"stigmatisations";1;18;81305
"stylisation";;;"stylisations";1;2;81409
"subdivision";;;"subdivisions";1;13;81428
"subsistance";"";;"subsistances";1;14;81452
"subtilisation";;;"subtilisations";1;0;81466
"suffisance";;;"suffisances";1;0;81503
"suffusion";;;"suffusions";1;0;81511
"sulfinisation";;;"sulfinisations";1;0;81540
"superposition";;;"superpositions";1;6;81572
"superviseur";;;"superviseurs";1;3;81575
"supervision";;;"supervisions";1;112;81576
"supposition";;;"suppositions";1;9;81593
"suppositoire";;;"suppositoires";1;0;81594
"surexposition";;;"surexpositions";1;0;81631
"surfusion";;;"surfusions";1;0;81637
"surimposition";;;"surimpositions";1;1;81648
"suzeraineté";;;"suzerainetés";1;0;81721
"débenzolant";"débenzolante";"débenzolantes";"débenzolants";1;0;86251
"sycosis";;;"sycosis";1;0;81733
"symbolisation";;;"symbolisations";1;1;81751
"symposium";;;"symposiums";1;27;81762
"synchronisation";;;"synchronisations";1;10;81770
"synchroniseur";;;"synchroniseurs";1;0;81771
"synchroniseuse";;;"synchroniseuses";1;0;81772
"syndicalisation";;;"syndicalisations";1;1;81777
"synesthésie";;;"synesthésies";1;0;81790
"synthèse";"";;"synthèses";1;30;81805
"synthétiseur";;;"synthétiseurs";1;0;81806
"syntonisation";;;"syntonisations";1;0;81809
"systématisation";;;"systématisations";1;0;81819
"syzygie";;;"syzygies";1;0;81823
"tamisage";;;"tamisages";1;0;81932
"tamiserie";;;"tamiseries";1;0;81933
"tamiseur";;;"tamiseurs";1;0;81934
"tamiseuse";;;"tamiseuses";1;0;81935
"tamisière";;;"tamisières";1;0;81936
"tamisier";;;"tamisiers";1;0;81937
"tanaisie";;;"tanaisies";1;0;81948
"tanisage";;;"tanisages";1;0;81962
"tarzan";;;"tarzans";1;0;82065
"tauzin";;;"tauzins";1;0;82104
"tchernoziom";;;"tchernozioms";1;0;82131
"télédiffusion";;;"télédiffusions";1;0;82174
"télékinésie";;;"télékinésies";1;0;82184
"télémesure";;;"télémesures";1;0;82189
"télésiège";;;"télésièges";1;0;82210
"télesthésie";;;"télesthésies";1;0;82214
"téléviseur";;;"téléviseurs";1;8;82219
"télévision";;;"télévisions";1;113;82220
"temporisation";;;"temporisations";1;1;82243
"terminaison";;;"terminaisons";1;108;82312
"terzetto";;;"terzettos";1;0;82350
"texturisation";;;"texturisations";1;0;82395
"théâtralisation";;;"théâtralisations";1;0;82409
"théorisation";;;"théorisations";1;0;82442
"théosophie";;;"théosophies";1;1;82443
"thermosiphon";;;"thermosiphons";1;0;82470
"thésarde";;;"thésardes";1;0;82475
"thésard";;;"thésards";1;0;82476
"thésaurisation";;;"thésaurisations";1;0;82477
"thésauriseur";;;"thésauriseurs";1;0;82478
"thésauriseuse";;;"thésauriseuses";1;0;82479
"tisane";;;"tisanes";1;0;82599
"tisonnier";;;"tisonniers";1;1;82600
"tison";;;"tisons";1;2;82601
"titularisation";;;"titularisations";1;3;82617
"toison";;;"toisons";1;2;82632
"tomaison";;;"tomaisons";1;0;82649
"tondaison";;;"tondaisons";1;0;82668
"topaze";;;"topazes";1;1;82694
"totalisation";;;"totalisations";1;0;82764
"tournesol";;;"tournesols";1;1;82825
"touselle";;;"touselles";1;0;82844
"trahison";;;"trahisons";1;5;82905
"transfusion";;;"transfusions";1;2;82974
"transistorisation";;;"transistorisations";1;0;82978
"transition";"";;"transitions";1;87;82981
"transposition";;;"transpositions";1;832;83005
"trapèze";;;"trapèzes";1;0;83009
"trapéziste";;;"trapézistes";1;1;83010
"trésaille";;;"trésailles";1;0;83101
"trésorerie";;;"trésoreries";1;0;83103
"trésorière";;;"trésorières";1;0;83104
"trésorier";;;"trésoriers";1;12;83105
"trésor";;;"trésors";1;34;83106
"trichiasis";;;"trichiasis";1;0;83143
"trisaïeule";;;"trisaïeules";1;0;83236
"trisaïeul";;;"trisaïeuls";1;0;83237
"trisection";;;"trisections";1;0;83238
"trypanosome";;;"trypanosomes";1;0;83351
"trypanosomiase";;;"trypanosomiases";1;0;83352
"tuberculisation";;;"tuberculisations";1;0;83371
"tubérisation";;;"tubérisations";1;0;83374
"tubérosité";;;"tubérosités";1;0;83375
"tyndallisation";;;"tyndallisations";1;0;83478
"tyrannosaure";;;"tyrannosaures";1;0;83499
"tyrosine";;;"tyrosines";1;2;83502
"tzar";;;"tzars";1;0;83503
"ultrason";;;"ultrasons";1;0;83519
"uniformisation";;;"uniformisations";1;27;83532
"universalisation";;;"universalisations";1;0;83541
"upérisation";;;"upérisations";1;0;83549
"urbanisation";;;"urbanisations";1;1;83560
"usage";;;"usages";1;332;83591
"usance";;;"usances";1;0;83592
"usinage";;;"usinages";1;1;83593
"usine";;;"usines";1;1;83594
"utilisation";;;"utilisations";1;861;83610
"vacuolisation";;;"vacuolisations";1;0;83648
"valise";;;"valises";1;32;83690
"valorisation";;;"valorisations";1;24;83698
"vaporisage";;;"vaporisages";1;15;83735
"vaporisateur";;;"vaporisateurs";1;1;83736
"vaporisation";;;"vaporisations";1;0;83737
"variolisation";;;"variolisations";1;0;83761
"vascularisation";;;"vascularisations";1;2;83768
"vaseline";;;"vaselines";1;0;83769
"vasière";;;"vasières";1;0;83771
"vasistas";;;"vasistas";1;0;83772
"venaison";;;"venaisons";1;0;83839
"venimosité";;;"venimosités";1;0;83870
"véraison";;;"véraisons";1;0;83896
"verbalisation";;;"verbalisations";1;1;83901
"verbosité";;;"verbosités";1;0;83907
"vernalisation";;;"vernalisations";1;0;83957
"verrucosité";;;"verrucosités";1;0;83983
"vésanie";;;"vésanies";1;0;84017
"vésication";;;"vésications";1;0;84020
"vésicule";;;"vésicules";1;0;84022
"vespasienne";;;"vespasiennes";1;0;84024
"villosité";;;"villosités";1;0;84144
"vinosité";;;"vinosités";1;0;84157
"virilisation";;;"virilisations";1;0;84194
"virtuosité";;;"virtuosités";1;6;84204
"visage";;;"visages";1;3;84208
"visagisme";;;"visagismes";1;0;84209
"visagiste";;;"visagistes";1;0;84210
"visa";"";;"visas";1;1317;84211
"viscosimètre";;;"viscosimètres";1;0;84215
"viscosité";;;"viscosités";1;0;84216
"viseur";;;"viseurs";1;6;84218
"visibilité";;;"visibilités";1;6;84219
"visière";;;"visières";1;2;84220
"visionneuse";;;"visionneuses";1;0;84222
"vision";;;"visions";1;207;84223
"visitandine";;;"visitandines";1;0;84224
"visitation";;;"visitations";1;0;84225
"visite";;;"visites";1;216;84226
"visiteur";;;"visiteurs";1;10;84227
"visiteuse";;;"visiteuses";1;0;84228
"vison";;;"visons";1;1;84231
"visualisation";;;"visualisations";1;0;84234
"vivisection";;;"vivisections";1;0;84272
"vizirat";;;"vizirats";1;0;84275
"vizir";;;"vizirs";1;1;84276
"vocalisateur";;;"vocalisateurs";1;0;84279
"vocalisation";;;"vocalisations";1;0;84280
"vocalisatrice";;;"vocalisatrices";1;0;84281
"voisement";;;"voisements";1;0;84299
"voisinage";;;"voisinages";1;144;84300
"volatilisation";;;"volatilisations";1;0;84321
