"forme";"féminin";"féminin_pluriel";"pluriel";"z";"indice";"Id"
"abrasif";"abrasive";"abrasives";"abrasifs";1;3;45404
"abasourdissant";"abasourdissante";"abasourdissantes";"abasourdissants";1;0;84635
"abusif";"abusive";"abusives";"abusifs";1;11;45428
"abrasant";"abrasante";"abrasantes";"abrasants";1;0;84659
"accusateur";"accusatrice";"accusatrices";"accusateurs";1;7;45473
"acquisitif";"acquisitive";"acquisitives";"acquisitifs";1;0;45502
"conclusif";"conclusive";"conclusives";"conclusifs";1;0;121374
"alsacien";"alsacienne";"alsaciennes";"alsaciens";1;1;45739
"aléseur";"aléseuse";"aléseuses";"aléseurs";1;0;45757
"achromatisant";"achromatisante";"achromatisantes";"achromatisants";1;0;84720
"aciselant";"aciselante";"aciselantes";"aciselants";1;0;84724
"amazonien";"amazonienne";"amazoniennes";"amazoniens";1;1;45765
"ambrosien";"ambrosienne";"ambrosiennes";"ambrosiens";1;0;45772
"actualisant";"actualisante";"actualisantes";"actualisants";1;0;84731
"analyseur";"analyseuse";"analyseuses";"analyseurs";1;0;45837
"anarchisant";"anarchisante";"anarchisantes";"anarchisants";1;0;45842
"adjectivisant";"adjectivisante";"adjectivisantes";"adjectivisants";1;0;84737
"adonisant";"adonisante";"adonisantes";"adonisants";1;0;84745
"antisocial";"antisociale";"antisociales";"antisociaux";1;1;45961
"adhésif";"adhésive";"adhésives";"adhésifs";1;17;45538
"abusant";"abusante";"abusantes";"abusants";1;3;84676
"accessoirisant";"accessoirisante";"accessoirisantes";"accessoirisants";1;0;84685
"accessorisant";"accessorisante";"accessorisantes";"accessorisants";1;0;84686
"agatisé";"agatisée";"agatisées";"agatisés";1;0;45615
"aiguiseur";"aiguiseuse";"aiguiseuses";"aiguiseurs";1;0;45655
"aisé";"aisée";"aisées";"aisés";1;26;45663
"alezan";"alezane";"alezanes";"alezans";1;6;45693
"alizé";"alizée";"alizées";"alizés";1;5;45705
"accusant";"accusante";"accusantes";"accusants";1;5;84708
"allergisant";"allergisante";"allergisantes";"allergisants";1;0;45714
"allusif";"allusive";"allusives";"allusifs";1;1;45726
"ardoisier";"ardoisière";"ardoisières";"ardoisiers";1;0;46085
"arlésien";"arlésienne";"arlésiennes";"arlésiens";1;0;46105
"artisanal";"artisanale";"artisanales";"artisanaux";1;5;46136
"artésien";"artésienne";"artésiennes";"artésiens";1;1;46142
"asexuel";"asexuelle";"asexuelles";"asexuels";1;0;46157
"asexué";"asexuée";"asexuées";"asexués";1;2;46158
"asocial";"asociale";"asociales";"asociaux";1;0;46160
"africanisant";"africanisante";"africanisantes";"africanisants";1;0;84798
"agonisant";"agonisante";"agonisantes";"agonisants";1;5;84809
"azilien";"azilienne";"aziliennes";"aziliens";1;0;46349
"azimutal";"azimutale";"azimutales";"azimutaux";1;0;46350
"azoteux";"azoteuse";"azoteuses";;1;0;46351
"azoté";"azotée";"azotées";"azotés";1;3;46353
"balzacien";"balzacienne";"balzaciennes";"balzaciens";1;0;46399
"balzan";"balzane";"balzanes";"balzans";1;0;46400
"basal";"basale";"basales";"basaux";1;0;46429
"basilical";"basilicale";"basilicales";"basilicaux";1;0;46434
"besogneux";"besogneuse";"besogneuses";;1;2;46475
"aiguisant";"aiguisante";"aiguisantes";"aiguisants";1;0;84831
"bienfaisant";"bienfaisante";"bienfaisantes";"bienfaisants";1;5;46496
"bipolarisé";"bipolarisée";"bipolarisées";"bipolarisés";1;0;46544
"bisannuel";"bisannuelle";"bisannuelles";"bisannuels";1;0;46549
"bisexuel";"bisexuelle";"bisexuelles";"bisexuels";1;0;46554
"bisexué";"bisexuée";"bisexuées";"bisexués";1;0;46555
"bizarre";"";"boubou";"bizarres";1;8;46564
"alcalinisant";"alcalinisante";"alcalinisantes";"alcalinisants";1;1;84844
"alcalisant";"alcalisante";"alcalisantes";"alcalisants";1;0;84845
"alcoolisant";"alcoolisante";"alcoolisantes";"alcoolisants";1;0;84846
"alésant";"alésante";"alésantes";"alésants";1;0;84849
"allégorisant";"allégorisante";"allégorisantes";"allégorisants";1;0;84859
"brésilien";"brésilienne";"brésiliennes";"brésiliens";1;6;46725
"alphabétisant";"alphabétisante";"alphabétisantes";"alphabétisants";1;0;84870
"byzantin";"byzantine";"byzantines";"byzantins";1;3;46759
"amenuisant";"amenuisante";"amenuisantes";"amenuisants";1;0;84891
"américanisant";"américanisante";"américanisantes";"américanisants";1;0;84892
"cartésien";"cartésienne";"cartésiennes";"cartésiens";1;3;46949
"casanier";"casanière";"casanières";"casaniers";1;1;46951
"casuel";"casuelle";"casuelles";"casuels";1;0;46960
"caséeux";"caséeuse";"caséeuses";;1;1;46961
"amusant";"amusante";"amusantes";"amusants";1;1;84910
"analgésiant";"analgésiante";"analgésiantes";"analgésiants";1;0;84911
"analysant";"analysante";"analysantes";"analysants";1;12;84912
"caucasien";"caucasienne";"caucasiennes";"caucasiens";1;2;46980
"causal";"causale";"causales";"causaux";1;1;46984
"causatif";"causative";"causatives";"causatifs";1;0;46985
"causeur";"causeuse";"causeuses";"causeurs";1;1;46986
"centralisateur";"centralisatrice";"centralisatrices";"centralisateurs";1;0;47010
"centésimal";"centésimale";"centésimales";"centésimaux";1;0;47016
"anastomosant";"anastomosante";"anastomosantes";"anastomosants";1;0;84913
"anathématisant";"anathématisante";"anathématisantes";"anathématisants";1;0;84914
"anathémisant";"anathémisante";"anathémisantes";"anathémisants";1;0;84915
"anatomisant";"anatomisante";"anatomisantes";"anatomisants";1;0;84916
"anesthésiant";"anesthésiante";"anesthésiantes";"anesthésiants";1;0;84920
"anglaisant";"anglaisante";"anglaisantes";"anglaisants";1;0;84921
"anglicisant";"anglicisante";"anglicisantes";"anglicisants";1;0;84922
"animalisant";"animalisante";"animalisantes";"animalisants";1;0;84925
"anisant";"anisante";"anisantes";"anisants";1;0;84927
"ankylosant";"ankylosante";"ankylosantes";"ankylosants";1;0;84928
"annualisant";"annualisante";"annualisantes";"annualisants";1;0;84934
"anodisant";"anodisante";"anodisantes";"anodisants";1;0;84937
"chryséléphantin";"chryséléphantine";"chryséléphantines";"chryséléphantins";1;0;47132
"antéposant";"antéposante";"antéposantes";"antéposants";1;0;84940
"cisalpin";"cisalpine";"cisalpines";"cisalpins";1;0;47175
"civilisateur";"civilisatrice";"civilisatrices";"civilisateurs";1;0;47183
"apaisant";"apaisante";"apaisantes";"apaisants";1;3;84945
"clunisien";"clunisienne";"clunisiennes";"clunisiens";1;0;47221
"cohésif";"cohésive";"cohésives";"cohésifs";1;0;47242
"apostasiant";"apostasiante";"apostasiantes";"apostasiants";1;0;84954
"colonisateur";"colonisatrice";"colonisatrices";"colonisateurs";1;3;47263
"communisant";"communisante";"communisantes";"communisants";1;0;47301
"appertisant";"appertisante";"appertisantes";"appertisants";1;0;84967
"appesantissant";"appesantissante";"appesantissantes";"appesantissants";1;0;84968
"complaisant";"complaisante";"complaisantes";"complaisants";1;2;47320
"apposant";"apposante";"apposantes";"apposants";1;2;84976
"apprivoisant";"apprivoisante";"apprivoisantes";"apprivoisants";1;0;84981
"approvisionnant";"approvisionnante";"approvisionnantes";"approvisionnants";1;0;84986
"arabisant";"arabisante";"arabisantes";"arabisants";1;0;84989
"confusionnel";"confusionnelle";"confusionnelles";"confusionnels";1;0;47409
"arasant";"arasante";"arasantes";"arasants";1;0;84990
"arborisant";"arborisante";"arborisantes";"arborisants";1;0;84993
"ardoisant";"ardoisante";"ardoisantes";"ardoisants";1;0;84999
"argotisant";"argotisante";"argotisantes";"argotisants";1;0;85001
"arisant";"arisante";"arisantes";"arisants";1;0;85004
"aromatisant";"aromatisante";"aromatisantes";"aromatisants";1;0;85008
"arraisonnant";"arraisonnante";"arraisonnantes";"arraisonnants";1;0;85014
"arrisant";"arrisante";"arrisantes";"arrisants";1;0;85021
"arrosant";"arrosante";"arrosantes";"arrosants";1;0;85024
"aseptisant";"aseptisante";"aseptisantes";"aseptisants";1;0;85028
"assaisonnant";"assaisonnante";"assaisonnantes";"assaisonnants";1;0;85037
"corrosif";"corrosive";"corrosives";"corrosifs";1;0;47589
"courtisan";"courtisane";"courtisanes";"courtisans";1;3;47636
"atomisant";"atomisante";"atomisantes";"atomisants";1;0;85070
"césarien";"césarienne";"césariennes";"césariens";1;0;47783
"attisant";"attisante";"attisantes";"attisants";1;0;85090
"diocésain";"diocésaine";"diocésaines";"diocésains";1;10;47908
"dionysien";"dionysienne";"dionysiennes";"dionysiens";1;0;47910
"disert";"diserte";"disertes";"diserts";1;0;47949
"avoisinant";"avoisinante";"avoisinantes";"avoisinants";1;1;85107
"automatisant";"automatisante";"automatisantes";"automatisants";1;0;85111
"autorisant";"autorisante";"autorisantes";"autorisants";1;270;85113
"autotomisant";"autotomisante";"autotomisantes";"autotomisants";1;0;85114
"dissuasif";"dissuasive";"dissuasives";"dissuasifs";1;29;47978
"avalisant";"avalisante";"avalisantes";"avalisants";1;0;85117
"dolosif";"dolosive";"dolosives";"dolosifs";1;0;48029
"dreyfusard";"dreyfusarde";"dreyfusardes";"dreyfusards";1;0;48070
"avisant";"avisante";"avisantes";"avisants";1;0;85129
"axiomatisant";"axiomatisante";"axiomatisantes";"axiomatisants";1;0;85136
"azurant";"azurante";"azurantes";"azurants";1;0;85137
"décentralisateur";"décentralisatrice";"décentralisatrices";"décentralisateurs";1;0;48133
"décisif";"décisive";"décisives";"décisifs";1;31;48146
"baisant";"baisante";"baisantes";"baisants";1;0;85159
"baisotant";"baisotante";"baisotantes";"baisotants";1;0;85160
"balisant";"balisante";"balisantes";"balisants";1;0;85169
"balkanisant";"balkanisante";"balkanisantes";"balkanisants";1;0;85171
"banalisant";"banalisante";"banalisantes";"banalisants";1;0;85178
"baptisant";"baptisante";"baptisantes";"baptisants";1;0;85185
"démesuré";"démesurée";"démesurées";"démesurés";1;11;48261
"démobilisé";"démobilisée";"démobilisées";"démobilisés";1;0;48264
"démoralisateur";"démoralisatrice";"démoralisatrices";"démoralisateurs";1;0;48275
"basanant";"basanante";"basanantes";"basanants";1;0;85206
"basant";"basante";"basantes";"basants";1;8;85208
"bazardant";"bazardante";"bazardantes";"bazardants";1;0;85225
"bémolisant";"bémolisante";"bémolisantes";"bémolisants";1;0;85239
"désapprobateur";"désapprobatrice";"désapprobatrices";"désapprobateurs";1;1;48340
"désastreux";"désastreuse";"désastreuses";;1;9;48344
"désavantageux";"désavantageuse";"désavantageuses";;1;0;48345
"désert";"déserte";"désertes";"déserts";1;27;48349
"désinentiel";"désinentielle";"désinentielles";"désinentiels";1;0;48357
"désireux";"désireuse";"désireuses";;1;20;48361
"désorganisateur";"désorganisatrice";"désorganisatrices";"désorganisateurs";1;0;48370
"désuet";"désuète";"désuètes";"désuets";1;2;48373
"besognant";"besognante";"besognantes";"besognants";1;0;85247
"bestialisant";"bestialisante";"bestialisantes";"bestialisants";1;0;85248
"bêtisant";"bêtisante";"bêtisantes";"bêtisants";1;0;85250
"biaisant";"biaisante";"biaisantes";"biaisants";1;0;85254
"ecclésial";"ecclésiale";"ecclésiales";"ecclésiaux";1;1;48417
"biologisant";"biologisante";"biologisantes";"biologisants";1;0;85274
"biseautant";"biseautante";"biseautantes";"biseautants";1;0;85276
"bisegmentant";"bisegmentante";"bisegmentantes";"bisegmentants";1;0;85277
"bisant";"bisante";"bisantes";"bisants";1;0;85278
"eczémateux";"eczémateuse";"eczémateuses";;1;0;48421
"elzévirien";"elzévirienne";"elzéviriennes";"elzéviriens";1;0;48451
"bizutant";"bizutante";"bizutantes";"bizutants";1;0;85291
"blasant";"blasante";"blasantes";"blasants";1;0;85298
"blasonnant";"blasonnante";"blasonnantes";"blasonnants";1;0;85299
"blésant";"blésante";"blésantes";"blésants";1;0;85303
"emphysémateux";"emphysémateuse";"emphysémateuses";;1;0;48476
"blistérisant";"blistérisante";"blistérisantes";"blistérisants";1;0;85309
"blousant";"blousante";"blousantes";"blousants";1;0;85314
"boisant";"boisante";"boisantes";"boisants";1;0;85321
"bolchévisant";"bolchévisante";"bolchévisantes";"bolchévisants";1;0;85324
"bondérisant";"bondérisante";"bondérisantes";"bondérisants";1;0;85328
"botanisant";"botanisante";"botanisantes";"botanisants";1;0;85341
"exclusif";"exclusive";"exclusives";"exclusifs";1;40;48651
"explosif";"explosive";"explosives";"explosifs";1;5;48698
"bousillant";"bousillante";"bousillantes";"bousillants";1;0;85380
"braisant";"braisante";"braisantes";"braisants";1;0;85391
"brasant";"brasante";"brasantes";"brasants";1;0;85399
"brasillant";"brasillante";"brasillantes";"brasillants";1;0;85400
"brésillant";"brésillante";"brésillantes";"brésillants";1;0;85409
"fleurdelisé";"fleurdelisée";"fleurdelisées";"fleurdelisés";1;1;48926
"brisant";"brisante";"brisantes";"brisants";1;1;85433
"frison";"frisonne";"frisonnes";"frisons";1;1;49058
"bronzant";"bronzante";"bronzantes";"bronzants";1;0;85439
"brutalisant";"brutalisante";"brutalisantes";"brutalisants";1;0;85459
"gazeux";"gazeuse";"gazeuses";;1;11;49205
"gazier";"gazière";"gazières";"gaziers";1;2;49206
"gazouilleur";"gazouilleuse";"gazouilleuses";"gazouilleurs";1;0;49208
"budgétisant";"budgétisante";"budgétisantes";"budgétisants";1;0;85462
"bureaucratisant";"bureaucratisante";"bureaucratisantes";"bureaucratisants";1;0;85464
"glaiseux";"glaiseuse";"glaiseuses";;1;0;49251
"grison";"grisonne";"grisonnes";"grisons";1;2;49354
"gréseux";"gréseuse";"gréseuses";;1;1;49374
"généralisateur";"généralisatrice";"généralisatrices";"généralisateurs";1;0;49416
"hasardeux";"hasardeuse";"hasardeuses";;1;6;49473
"hertzien";"hertzienne";"hertziennes";"hertziens";1;2;49509
"hispanisant";"hispanisante";"hispanisantes";"hispanisants";1;0;49534
"homosexuel";"homosexuelle";"homosexuelles";"homosexuels";1;29;49559
"horizontal";"horizontale";"horizontales";"horizontaux";1;115;49573
"hétérosexuel";"hétérosexuelle";"hétérosexuelles";"hétérosexuels";1;1;49704
"canalisant";"canalisante";"canalisantes";"canalisants";1;0;85532
"implosif";"implosive";"implosives";"implosifs";1;0;49838
"cancérisant";"cancérisante";"cancérisantes";"cancérisants";1;0;85535
"inapaisé";"inapaisée";"inapaisées";"inapaisés";1;0;49916
"inapprivoisé";"inapprivoisée";"inapprivoisées";"inapprivoisés";1;0;49920
"incisif";"incisive";"incisives";"incisifs";1;2;49956
"inclusif";"inclusive";"inclusives";"inclusifs";1;1;49965
"cannibalisant";"cannibalisante";"cannibalisantes";"cannibalisants";1;0;85540
"canonisant";"canonisante";"canonisantes";"canonisants";1;0;85541
"indonésien";"indonésienne";"indonésiennes";"indonésiens";1;0;50077
"infinitésimal";"infinitésimale";"infinitésimales";"infinitésimaux";1;3;50170
"capitalisant";"capitalisante";"capitalisantes";"capitalisants";1;0;85553
"inorganisé";"inorganisée";"inorganisées";"inorganisés";1;0;50262
"inquisiteur";"inquisitrice";"inquisitrices";"inquisiteurs";1;2;50268
"inquisitorial";"inquisitoriale";"inquisitoriales";"inquisitoriaux";1;0;50269
"insatisfaisant";"insatisfaisante";"insatisfaisantes";"insatisfaisants";1;4;50277
"caporalisant";"caporalisante";"caporalisantes";"caporalisants";1;0;85557
"insuffisant";"insuffisante";"insuffisantes";"insuffisants";1;68;50322
"caractérisant";"caractérisante";"caractérisantes";"caractérisants";1;0;85567
"intransigeant";"intransigeante";"intransigeantes";"intransigeants";1;2;50420
"inusité";"inusitée";"inusitées";"inusités";1;3;50446
"inutilisé";"inutilisée";"inutilisées";"inutilisés";1;1;50450
"caramélisant";"caramélisante";"caramélisantes";"caramélisants";1;0;85569
"inépuisé";"inépuisée";"inépuisées";"inépuisés";1;0;50492
"irraisonné";"irraisonnée";"irraisonnées";"irraisonnés";1;1;50514
"irréalisé";"irréalisée";"irréalisées";"irréalisés";1;1;50529
"irrésolu";"irrésolue";"irrésolues";"irrésolus";1;1;50552
"isoclinal";"isoclinale";"isoclinales";"isoclinaux";1;0;50567
"carbonisant";"carbonisante";"carbonisantes";"carbonisants";1;0;85578
"jaseur";"jaseuse";"jaseuses";"jaseurs";1;0;50616
"keynésien";"keynésienne";"keynésiennes";"keynésiens";1;0;50691
"kolkhozien";"kolkhozienne";"kolkhoziennes";"kolkhoziens";1;0;50697
"limousin";"limousine";"limousines";"limousins";1;1;50842
"caséifiant";"caséifiante";"caséifiantes";"caséifiants";1;0;85603
"casematant";"casematante";"casematantes";"casematants";1;0;85604
"localisateur";"localisatrice";"localisatrices";"localisateurs";1;0;50891
"losangé";"losangée";"losangées";"losangés";1;0;50914
"casant";"casante";"casantes";"casants";1;0;85605
"casernant";"casernante";"casernantes";"casernants";1;0;85606
"lusitanien";"lusitanienne";"lusitaniennes";"lusitaniens";1;0;50944
"catalysant";"catalysante";"catalysantes";"catalysants";1;0;85607
"lésineur";"lésineuse";"lésineuses";"lésineurs";1;0;50984
"magnésien";"magnésienne";"magnésiennes";"magnésiens";1;3;51012
"catéchisant";"catéchisante";"catéchisantes";"catéchisants";1;0;85611
"catégorisant";"catégorisante";"catégorisantes";"catégorisants";1;0;85612
"malaisé";"malaisée";"malaisées";"malaisés";1;3;51036
"malavisé";"malavisée";"malavisées";"malavisés";1;0;51039
"malfaisant";"malfaisante";"malfaisantes";"malfaisants";1;3;51043
"malthusien";"malthusienne";"malthusiennes";"malthusiens";1;0;51064
"causant";"causante";"causantes";"causants";1;17;85616
"cautérisant";"cautérisante";"cautérisantes";"cautérisants";1;0;85617
"centralisant";"centralisante";"centralisantes";"centralisants";1;5;85631
"minéralisateur";"minéralisatrice";"minéralisatrices";"minéralisateurs";1;0;51291
"miséreux";"miséreuse";"miséreuses";;1;1;51312
"miséricordieux";"miséricordieuse";"miséricordieuses";;1;3;51313
"mobilisateur";"mobilisatrice";"mobilisatrices";"mobilisateurs";1;2;51328
"césarisant";"césarisante";"césarisantes";"césarisants";1;0;85638
"moralisateur";"moralisatrice";"moralisatrices";"moralisateurs";1;0;51429
"mosan";"mosane";"mosanes";"mosans";1;0;51457
"mosaïqué";"mosaïquée";"mosaïquées";"mosaïqués";1;0;51459
"mosellan";"mosellane";"mosellanes";"mosellans";1;0;51462
"chamoisant";"chamoisante";"chamoisantes";"chamoisants";1;0;85652
"champagnisant";"champagnisante";"champagnisantes";"champagnisants";1;0;85653
"musard";"musarde";"musardes";"musards";1;0;51522
"musical";"musicale";"musicales";"musicaux";1;26;51528
"musicien";"musicienne";"musiciennes";"musiciens";1;41;51529
"mélanésien";"mélanésienne";"mélanésiennes";"mélanésiens";1;1;51595
"mésopotamien";"mésopotamienne";"mésopotamiennes";"mésopotamiens";1;0;51620
"métaphysicien";"métaphysicienne";"métaphysiciennes";"métaphysiciens";1;0;51630
"nasal";"nasale";"nasales";"nasaux";1;3;51667
"nasard";"nasarde";"nasardes";"nasards";1;0;51668
"nasillard";"nasillarde";"nasillardes";"nasillards";1;4;51669
"nauséabond";"nauséabonde";"nauséabondes";"nauséabonds";1;0;51684
"nauséeux";"nauséeuse";"nauséeuses";;1;2;51685
"nazaréen";"nazaréenne";"nazaréennes";"nazaréens";1;1;51692
"nazi";"nazie";"nazies";"nazis";1;19;51694
"nietzschéen";"nietzschéenne";"nietzschéennes";"nietzschéens";1;0;51726
"chaptalisant";"chaptalisante";"chaptalisantes";"chaptalisants";1;0;85670
"oasien";"oasienne";"oasiennes";"oasiens";1;0;51860
"chartérisant";"chartérisante";"chartérisantes";"chartérisants";1;0;85679
"occasionnel";"occasionnelle";"occasionnelles";"occasionnels";1;3;51898
"occlusif";"occlusive";"occlusives";"occlusifs";1;0;51903
"oiseux";"oiseuse";"oiseuses";;1;0;51945
"oisif";"oisive";"oisives";"oisifs";1;6;51946
"omniprésent";"omniprésente";"omniprésentes";"omniprésents";1;2;51970
"onusien";"onusienne";"onusiennes";"onusiens";1;0;51995
"oppositionnel";"oppositionnelle";"oppositionnelles";"oppositionnels";1;0;52018
"chemisant";"chemisante";"chemisantes";"chemisants";1;0;85695
"organisationnel";"organisationnelle";"organisationnelles";"organisationnels";1;7;52056
"chinoisant";"chinoisante";"chinoisantes";"chinoisants";1;0;85717
"parisien";"parisienne";"parisiennes";"parisiens";1;3;52255
"parmesan";"parmesane";"parmesanes";"parmesans";1;1;52267
"choisissant";"choisissante";"choisissantes";"choisissants";1;10;85727
"partisan";"partisane";"partisanes";"partisans";1;12;52293
"partouzard";"partouzarde";"partouzardes";"partouzards";1;0;52295
"ciselant";"ciselante";"ciselantes";"ciselants";1;0;85733
"chosifiant";"chosifiante";"chosifiantes";"chosifiants";1;0;85735
"paysan";"paysanne";"paysannes";"paysans";1;59;52360
"christianisant";"christianisante";"christianisantes";"christianisants";1;0;85741
"chromisant";"chromisante";"chromisantes";"chromisants";1;0;85743
"cicatrisant";"cicatrisante";"cicatrisantes";"cicatrisants";1;0;85750
"persuasif";"persuasive";"persuasives";"persuasifs";1;1;52447
"circoncisant";"circoncisante";"circoncisantes";"circoncisants";1;0;85756
"circularisant";"circularisante";"circularisantes";"circularisants";1;0;85761
"cisaillant";"cisaillante";"cisaillantes";"cisaillants";1;0;85764
"civilisant";"civilisante";"civilisantes";"civilisants";1;0;85766
"polynésien";"polynésienne";"polynésiennes";"polynésiens";1;3;52707
"poseur";"poseuse";"poseuses";"poseurs";1;2;52764
"positif";"positive";"positives";"positifs";1;184;52765
"climatisant";"climatisante";"climatisantes";"climatisants";1;0;85795
"primesautier";"primesautière";"primesautières";"primesautiers";1;1;52831
"prisonnier";"prisonnière";"prisonnières";"prisonniers";1;2;52842
"clochardisant";"clochardisante";"clochardisantes";"clochardisants";1;0;85800
"cloisonnant";"cloisonnante";"cloisonnantes";"cloisonnants";1;0;85802
"closant";"closante";"closantes";"closants";1;0;85807
"propositionnel";"propositionnelle";"propositionnelles";"propositionnels";1;0;52916
"provisionnel";"provisionnelle";"provisionnelles";"provisionnels";1;0;52954
"coalisant";"coalisante";"coalisantes";"coalisants";1;0;85813
"prépositif";"prépositive";"prépositives";"prépositifs";1;0;53022
"prépositionnel";"prépositionnelle";"prépositionnelles";"prépositionnels";1;0;53023
"présent";"présente";"présentes";"présents";1;5;53027
"préservateur";"préservatrice";"préservatrices";"préservateurs";1;0;53029
"présidentiel";"présidentielle";"présidentielles";"présidentiels";1;7;53031
"présidial";"présidiale";"présidiales";"présidiaux";1;0;53032
"présomptif";"présomptive";"présomptives";"présomptifs";1;0;53033
"présomptueux";"présomptueuse";"présomptueuses";;1;0;53034
"prévisionnel";"prévisionnelle";"prévisionnelles";"prévisionnels";1;1;53048
"psychosocial";"psychosociale";"psychosociales";"psychosociaux";1;0;53080
"quadragésimal";"quadragésimale";"quadragésimales";"quadragésimaux";1;0;53236
"collectivisant";"collectivisante";"collectivisantes";"collectivisants";1;0;85841
"quartzeux";"quartzeuse";"quartzeuses";;1;0;53261
"rabelaisien";"rabelaisienne";"rabelaisiennes";"rabelaisiens";1;0;53287
"colonisant";"colonisante";"colonisantes";"colonisants";1;0;85848
"radiotélévisé";"radiotélévisée";"radiotélévisées";"radiotélévisés";1;0;53319
"raisonneur";"raisonneuse";"raisonneuses";"raisonneurs";1;0;53334
"colorisant";"colorisante";"colorisantes";"colorisants";1;0;85851
"commercialisant";"commercialisante";"commercialisantes";"commercialisants";1;1;85863
"communalisant";"communalisante";"communalisantes";"communalisants";1;0;85869
"se complaisant";"complaisante";"complaisantes";"complaisants";1;0;85885
"représentatif";"représentative";"représentatives";"représentatifs";1;9;53481
"composant";"composante";"composantes";"composants";1;15;85894
"comptabilisant";"comptabilisante";"comptabilisantes";"comptabilisants";1;0;85900
"rhumatisant";"rhumatisante";"rhumatisantes";"rhumatisants";1;1;53527
"conceptualisant";"conceptualisante";"conceptualisantes";"conceptualisants";1;0;85908
"concrétisant";"concrétisante";"concrétisantes";"concrétisants";1;0;85919
"rosacé";"rosacée";"rosacées";"rosacés";1;0;53592
"roselier";"roselière";"roselières";"roseliers";1;0;53595
"rosicrucien";"rosicrucienne";"rosicruciennes";"rosicruciens";1;0;53596
"conduisant";"conduisante";"conduisantes";"conduisants";1;47;85925
"confisant";"confisante";"confisantes";"confisants";1;0;85933
"confractualisant";"confractualisante";"confractualisantes";"confractualisants";1;0;85940
"réquisitorial";"réquisitoriale";"réquisitoriales";"réquisitoriaux";1;0;53775
"résident";"résidente";"résidentes";"résidents";1;8;53779
"résidentiel";"résidentielle";"résidentielles";"résidentiels";1;3;53780
"résiduel";"résiduelle";"résiduelles";"résiduels";1;8;53782
"résilient";"résiliente";"résilientes";"résilients";1;0;53785
"résineux";"résineuse";"résineuses";;1;0;53786
"résinier";"résinière";"résinières";"résiniers";1;2;53787
"résolutif";"résolutive";"résolutives";"résolutifs";1;0;53793
"résonateur";"résonatrice";"résonatrices";"résonateurs";1;0;53796
"résurgent";"résurgente";"résurgentes";"résurgents";1;1;53799
"résurrectionnel";"résurrectionnelle";"résurrectionnelles";"résurrectionnels";1;0;53800
"conscientisant";"conscientisante";"conscientisantes";"conscientisants";1;0;85960
"saisonnier";"saisonnière";"saisonnières";"saisonniers";1;97;53877
"salésien";"salésienne";"salésiennes";"salésiens";1;0;53902
"constitutionnalisant";"constitutionnalisante";"constitutionnalisantes";"constitutionnalisants";1;0;85978
"sarrasin";"sarrasine";"sarrasines";"sarrasins";1;0;53928
"construisant";"construisante";"construisantes";"construisants";1;0;85979
"containerisant";"containerisante";"containerisantes";"containerisants";1;0;85984
"sclérosant";"sclérosante";"sclérosantes";"sclérosants";1;0;53995
"conteneurisant";"conteneurisante";"conteneurisantes";"conteneurisants";1;0;85987
"sensibilisateur";"sensibilisatrice";"sensibilisatrices";"sensibilisateurs";1;0;54032
"sexagésimal";"sexagésimale";"sexagésimales";"sexagésimaux";1;0;54070
"sinapisé";"sinapisée";"sinapisées";"sinapisés";1;0;54115
"sinusoïdal";"sinusoïdale";"sinusoïdales";"sinusoïdaux";1;0;54124
"contractualisant";"contractualisante";"contractualisantes";"contractualisants";1;0;85997
"stabilisateur";"stabilisatrice";"stabilisatrices";"stabilisateurs";1;0;54293
"contredisant";"contredisante";"contredisantes";"contredisants";1;0;86019
"contrefaisant";"contrefaisante";"contrefaisantes";"contrefaisants";1;1;86020
"contresignant";"contresignante";"contresignantes";"contresignants";1;0;86027
"contusionnant";"contusionnante";"contusionnantes";"contusionnants";1;0;86035
"suzerain";"suzeraine";"suzeraines";"suzerains";1;3;54526
"convivialisant";"convivialisante";"convivialisantes";"convivialisants";1;0;86043
"temporisateur";"temporisatrice";"temporisatrices";"temporisateurs";1;1;54716
"temporiseur";"temporiseuse";"temporiseuses";"temporiseurs";1;0;54717
"thermorésistant";"thermorésistante";"thermorésistantes";"thermorésistants";1;0;54773
"correctionnalisant";"correctionnalisante";"correctionnalisantes";"correctionnalisants";1;0;86069
"totalisateur";"totalisatrice";"totalisatrices";"totalisateurs";1;7;54863
"toulousain";"toulousaine";"toulousaines";"toulousains";1;0;54870
"cosignant";"cosignante";"cosignantes";"cosignants";1;0;86079
"cotisant";"cotisante";"cotisantes";"cotisants";1;0;86085
"cousant";"cousante";"cousantes";"cousants";1;0;86092
"trapézoïdal";"trapézoïdale";"trapézoïdales";"trapézoïdaux";1;0;54946
"trisecteur";"trisectrice";"trisectrices";"trisecteurs";1;0;55006
"tunisien";"tunisienne";"tunisiennes";"tunisiens";1;13;55065
"courtisant";"courtisante";"courtisantes";"courtisants";1;0;86111
"cousinant";"cousinante";"cousinantes";"cousinants";1;0;86112
"télévisuel";"télévisuelle";"télévisuelles";"télévisuels";1;1;55103
"unisexué";"unisexuée";"unisexuées";"unisexués";1;0;55151
"usager";"usagère";"usagères";"usagers";1;4;55175
"usagé";"usagée";"usagées";"usagés";1;4;55176
"usinier";"usinière";"usinières";"usiniers";1;0;55178
"usité";"usitée";"usitées";"usités";1;1;55179
